id,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
07030303,6208,114,985,2050,1949,827,205,573,21968,4527,523,4500,6178,8,10,5,10,10,510,4480,6160
07040401,8928,693,2214,2498,1830,887,382,3348,30010,6756,1626,6650,8782,882,1175,45,85,90,699,5390,7810
07040402,1320,14,131,615,372,160,25,23,4582,809,233,809,1320,78,87,3,5,6,152,718,1236
07040403,13349,460,2302,5688,3631,977,170,1004,43561,8946,1311,8717,13085,11,13,11,18,22,1289,8686,13052
07040404,2902,118,249,939,1081,351,84,610,10626,2014,583,1994,2882,265,328,16,29,32,302,1637,2585
07040405,5887,449,1497,2161,1231,422,98,213,17761,3843,504,3746,5724,9,10,5,6,10,490,3729,5705
07040406,2220,100,1105,742,193,43,19,131,5768,1236,296,1218,2188,29,34,2,5,4,265,1178,2155
07050501,9171,259,1844,3659,2696,572,95,380,29518,5976,886,5871,9013,19,25,17,27,34,850,5819,8960
07050502,4096,115,896,1496,1007,367,123,698,13694,2829,600,2724,3861,248,293,11,21,22,341,2411,3591
07050503,5246,135,992,2011,1677,355,55,155,17120,3349,756,3305,5186,180,179,6,13,12,570,3113,4994
07050504,2952,244,887,756,465,335,168,777,9606,2115,739,2099,2933,384,447,47,86,94,308,1566,2455
07050505,4788,90,528,1169,1633,759,342,2100,19132,4118,1761,4088,4748,1193,1509,201,340,402,367,2239,3153
07050506,1033,10,54,200,269,242,152,852,4768,1078,644,1068,1022,522,654,62,124,124,60,289,376
07060601,4625,234,669,1667,1187,553,187,973,16181,3301,965,3250,4507,490,519,44,76,88,431,2655,3929
07060602,2356,74,257,559,670,436,214,1169,9578,2084,1024,2061,2321,721,881,87,162,174,216,1018,1426
07060603,1311,1,139,416,445,205,60,334,5026,1053,346,1045,1302,234,280,28,48,56,84,717,1012
07060604,7357,244,1331,2362,2381,776,175,685,25131,5263,883,5225,7300,569,602,11,19,22,303,4604,6709
07070701,5102,77,397,1516,1314,885,485,3365,21375,4607,2429,4571,5062,1800,2239,217,421,434,412,1911,2828
07070702,5198,123,710,1348,1220,989,456,2721,20869,4529,2343,4500,5165,1769,2121,172,331,344,402,2048,3052
07070703,4561,651,844,1300,1118,437,131,626,14308,3375,816,3250,4289,481,618,39,78,78,296,2553,3730
07070704,4018,318,912,1124,980,456,152,600,13226,3015,715,2954,3941,468,549,40,71,80,207,2334,3393
07070705,3282,36,195,695,793,677,500,3042,15110,3328,1891,3300,3251,1502,1924,171,316,342,218,1060,1407
07070706,1766,3,152,612,452,247,171,1039,7251,1575,706,1557,1748,488,619,91,186,182,127,752,1078
07070707,1474,6,70,304,431,283,200,1418,6815,1506,978,1444,1378,808,999,86,152,172,84,293,398
08010116,2029,428,455,696,330,87,25,66,5397,1239,110,1184,1950,2,3,3,5,6,105,1176,1942
08010117,8900,500,2847,3634,1378,433,78,229,25470,5390,570,5316,8807,3,2,0,0,0,567,5314,8804
08010118,5929,526,1604,2354,1065,262,85,255,17131,3717,384,3697,5900,7,6,3,5,6,374,3686,5887
08010211,4980,190,1355,2082,947,305,78,181,15108,3366,317,3215,4727,2,2,3,4,6,312,3209,4719
08010212,3419,448,1150,1189,473,122,24,121,9082,2321,204,2268,3345,5,8,1,2,2,198,2258,3338
08010213,6393,348,1989,2361,1238,350,86,168,18795,4070,471,4006,6302,1,1,0,0,0,470,4005,6301
08010214,3985,338,786,1656,907,212,60,195,12121,2567,378,2460,3830,22,22,2,6,4,354,2432,3804
08010301,14971,982,4135,5886,2798,893,190,690,44397,9902,1014,9734,14762,8,6,4,5,8,1002,9723,14746
08010302,2315,21,534,973,632,139,14,15,7330,1413,171,1407,2300,0,0,0,0,0,171,1407,2300
08010303,4178,275,1003,1673,847,294,63,189,12725,2760,284,2677,4061,10,8,1,1,2,273,2669,4049
08010404,11639,565,2942,4612,2515,743,198,509,35757,7904,860,7706,11372,31,35,10,21,20,819,7651,11321
08010405,4608,148,972,1874,1143,415,44,95,14720,3012,343,3011,4607,2,1,1,2,2,340,3008,4603
08010406,3468,95,923,1552,682,190,20,52,10447,2077,235,2008,3355,4,5,1,1,2,230,2002,3349
08010407,473,37,121,204,82,26,3,0,1367,279,20,275,469,0,0,0,0,0,20,275,469
08010508,2400,153,319,286,646,822,163,83,9404,1501,166,1468,2262,41,46,5,8,10,120,1414,2211
08010509,3960,387,1207,1095,951,284,33,22,11530,2491,510,2384,3733,184,180,14,20,28,312,2183,3521
08010510,174,41,47,48,20,7,7,35,471,124,21,93,146,2,1,4,9,8,15,83,136
08020619,5665,428,1393,2180,1155,396,80,309,17143,3477,686,3343,5391,158,147,16,29,32,512,3167,5201
08020620,4864,250,1061,2122,1169,196,41,203,14843,3056,496,3006,4714,36,42,14,26,28,446,2939,4650
08020621,989,3,30,143,253,259,180,950,4829,1067,749,1062,983,656,792,49,91,98,44,179,229
08020622,7893,222,2221,3150,1366,530,345,455,24753,5044,2065,4996,7812,1183,1119,67,90,134,815,3787,6495
08020623,593,3,197,163,138,55,30,54,1947,435,219,422,577,155,126,3,10,6,61,287,416
08020624,638,0,4,245,152,181,33,191,2645,548,322,544,636,268,329,9,16,18,45,199,350
08020625,1910,161,608,284,339,272,156,687,6568,1333,789,1323,1897,713,766,25,46,50,51,511,1134
08020726,4272,145,648,1311,1276,527,199,1277,15584,3347,1660,3323,4245,1215,1304,77,137,154,368,1882,2876
08020727,5802,127,844,1492,1806,1061,332,1086,21898,4448,1431,4339,5585,921,1049,60,118,120,450,3172,4544
08020728,4598,384,1125,938,1366,478,158,1167,15417,3223,1087,3204,4568,829,941,58,106,116,200,2157,3623
08030829,6336,337,1455,1907,2091,481,34,247,20188,4274,398,4273,6335,83,111,3,6,6,312,4157,6246
08030830,4245,488,1090,1706,779,149,26,66,11869,2804,193,2803,4244,8,10,2,4,4,183,2789,4232
08030831,8549,133,1609,2912,2829,986,65,122,28845,5951,289,5904,8468,47,48,0,0,0,242,5855,8421
08040932,1504,2,337,265,628,223,48,7,5393,1047,85,956,1321,2,3,0,0,0,83,953,1319
08040933,2118,76,219,669,664,268,132,704,8013,1679,659,1658,2092,421,515,62,123,124,176,1020,1547
08040934,1248,23,140,314,343,200,123,824,5179,1137,591,1132,1241,450,559,59,116,118,82,457,673
08041035,3539,66,206,572,903,907,517,2969,16412,3687,2592,3606,3452,2179,2601,268,487,536,145,518,737
08041036,3056,9,138,577,815,792,420,2369,14125,3023,2159,2982,3004,1865,2105,180,331,360,114,545,779
08041037,5080,125,733,1345,1487,795,366,1829,19574,4099,1973,4055,5032,1420,1618,190,339,380,363,2098,3232
08041038,3236,12,375,622,753,762,430,2217,14247,3145,2041,3135,3224,1744,2051,191,364,382,106,720,1098
08041039,1720,6,154,1055,296,131,65,93,5801,1239,327,1231,1710,165,183,2,6,4,160,1042,1541
08041040,3520,36,337,850,1026,763,360,1153,14492,3061,1433,3046,3503,1115,1201,98,180,196,220,1665,2192
09010102,26,0,3,14,2,4,0,22,98,24,7,23,24,3,3,1,3,2,3,17,19
09010201,2227,18,362,576,818,331,88,252,8177,1738,228,1671,2159,0,0,2,4,4,226,1667,2155
09010202,4667,218,1439,1971,774,234,24,58,13477,2423,530,2396,4564,58,59,2,3,4,470,2334,4502
09010301,9350,225,2145,3335,2720,814,77,262,30194,5818,1075,5781,9298,65,87,9,16,18,1001,5678,9215
09010302,1139,1,36,150,313,344,195,774,5439,1215,1022,1208,1133,949,1055,57,103,114,16,50,70
09010401,4923,273,583,1949,1621,322,118,440,16528,3212,1098,3142,4757,610,623,36,59,72,452,2460,4075
09010402,6083,315,1219,2100,1417,599,267,1279,20597,4509,1492,4430,5988,842,1070,69,128,138,581,3232,5008
09020501,4150,453,1188,1621,639,166,37,349,11649,2592,461,2535,4031,172,163,4,8,8,285,2365,3851
09020502,9213,807,1222,4041,2585,460,67,270,28686,5722,935,5554,8806,65,65,9,19,18,861,5470,8723
09020601,5175,576,1089,1866,1205,398,29,97,15433,3318,439,3242,5088,9,16,0,0,0,430,3226,5079
09020602,1972,92,201,792,572,213,69,248,6885,1315,630,1272,1854,473,431,12,19,24,145,822,1357
09020701,1384,367,354,408,185,45,1,304,3574,927,114,903,1316,34,26,1,2,2,79,875,1280
09020702,9853,463,2199,3657,2371,853,194,941,31686,6496,2029,6377,9727,995,958,64,105,128,970,5314,8604
09020801,1783,19,176,669,717,124,47,235,6383,1203,286,1197,1778,101,124,21,34,42,164,1039,1635
09020802,4526,189,776,1504,1560,414,22,494,15189,2939,536,2890,4439,99,117,17,39,34,420,2734,4306
09030901,6565,210,557,1420,1760,1505,740,2883,27472,6004,3870,5890,6324,3290,3665,212,376,424,368,1849,2610
09030902,2807,63,658,645,983,414,43,9,9583,1780,140,1727,2704,0,0,0,0,0,140,1727,2704
09030903,3608,37,844,1393,544,425,270,750,12575,2954,1359,2943,3573,1026,1126,39,72,78,294,1745,2469
09031001,6150,139,433,1445,1495,1496,789,2773,26307,5467,4019,5385,6018,3373,3574,296,502,592,350,1309,2053
09031101,3778,125,630,999,1193,530,167,1077,13883,2990,1018,2954,3737,593,719,67,134,134,358,2102,3010
09031201,898,7,44,184,224,207,145,706,4154,963,669,957,890,573,682,53,101,106,43,174,211
09031202,1222,8,102,211,314,277,175,1086,5622,1309,912,1285,1182,785,949,84,159,168,43,177,229
09041301,8188,117,779,2385,3108,1186,453,1253,31163,5852,2243,5829,8158,1642,1768,88,150,176,513,3911,6340
09041302,962,0,38,248,337,166,93,651,4207,1011,402,1009,959,248,359,57,111,114,97,539,597
09041401,2898,336,597,1048,722,127,54,122,8643,1966,154,1923,2692,50,61,5,12,10,99,1851,2632
09041402,748,2,79,139,235,212,49,240,3111,622,353,620,746,296,298,11,22,22,46,300,428
09041501,4217,154,660,1519,1320,468,68,223,14282,2848,489,2793,4144,69,92,27,55,54,393,2646,4021
09041601,3197,11,174,666,940,740,454,1683,14224,3205,2566,3180,3168,2307,2494,161,290,322,98,396,539
09051701,2410,289,130,638,993,228,83,380,8453,1595,473,1518,2115,165,212,34,68,68,274,1237,1882
09051702,7995,108,699,2558,3071,1080,298,1439,30091,6085,1828,5930,7796,728,838,183,361,366,917,4731,6702
09051801,4572,28,372,912,1209,994,625,3391,20455,4691,3206,4598,4419,2685,3131,317,610,634,204,857,1100
09051901,6894,318,1263,2583,2042,560,102,218,22391,4911,783,4824,6767,102,123,17,31,34,664,4670,6631
09052001,7537,102,598,2065,2869,1153,455,2344,29808,5672,2619,5584,7400,1722,1970,177,304,354,720,3310,5324
10010102,9771,360,1954,1949,3792,1377,325,117,34235,5992,480,5901,9398,1,2,1,1,2,478,5898,9395
10010203,414,407,2,2,0,1,1,7,435,145,1,1,1,1,1,0,0,0,0,0,0
10010204,5357,55,736,970,1927,1272,369,209,20928,3497,258,3486,5343,0,0,1,2,2,257,3484,5341
10010205,4768,165,940,1220,1711,628,100,32,16321,2884,245,2883,4767,0,0,0,0,0,245,2883,4767
10010206,10119,623,1486,2796,2652,1784,735,318,36239,6257,487,4940,7845,178,201,13,27,26,296,4712,7641
10010207,5792,10,1055,1269,2275,964,219,0,21161,3742,108,2131,3430,0,0,1,2,2,107,2130,3428
10010308,1025,5,93,212,230,273,132,608,4512,944,575,864,920,487,585,47,76,94,41,204,339
10010309,8579,109,1195,2706,2502,1572,422,520,31537,5338,252,5269,8462,1,2,1,3,2,250,5264,8459
10010310,9998,229,1396,2122,3571,2074,487,907,37870,6864,1297,6780,9771,839,950,67,111,134,391,5719,8798
10010311,1759,83,213,1109,249,76,24,45,5401,1331,185,1274,1641,1,1,0,0,0,184,1273,1640
10020412,3519,660,816,1039,714,265,13,99,9767,2232,173,2231,3518,23,29,1,2,2,149,2200,3493
10020413,8904,861,1742,3928,1987,347,25,130,26092,5265,752,5263,8902,10,14,6,6,12,736,5243,8880
10020414,863,60,301,247,225,14,0,112,2485,535,79,528,852,3,3,0,0,0,76,525,849
10020415,3216,249,586,862,1079,418,20,17,10550,1939,244,1931,3201,0,0,0,0,0,244,1931,3201
10020416,2985,111,451,874,1156,363,24,56,10274,1862,251,1861,2983,1,1,0,0,0,250,1861,2982
10020517,5852,299,797,1584,1757,1142,257,115,21040,3696,468,3657,5707,2,2,1,2,2,465,3654,5703
10020518,2540,360,484,1144,521,24,4,23,7011,1637,216,1637,2540,17,19,1,2,2,198,1616,2521
10020519,3004,209,197,712,1222,587,70,63,11045,1820,313,1767,2795,70,80,1,1,2,242,1685,2723
10020620,2081,57,205,605,993,204,13,29,7381,1203,221,1198,2074,45,53,0,0,0,176,1145,2029
10020621,3323,571,659,1344,655,89,3,19,9023,2043,233,2043,3323,1,2,0,0,0,232,2041,3322
10020622,4850,153,558,1073,2006,949,92,143,17952,2885,415,2885,4850,37,47,3,5,6,375,2833,4807
10020623,3624,437,902,1415,738,129,2,8,10103,2330,234,2330,3624,24,24,0,0,0,210,2306,3600
10030724,3965,414,227,607,1206,814,443,1937,16178,3505,2293,3335,3447,1902,2141,216,372,432,175,822,1113
10030725,3783,72,433,1471,1077,477,210,342,13646,2464,606,2456,3777,376,419,25,46,50,205,1991,3351
10030726,1690,33,56,458,526,351,173,721,7137,1503,907,1460,1645,772,844,52,90,104,83,526,769
10030727,4376,33,244,565,1179,1286,662,3131,20465,4598,3608,4566,4334,3301,3735,204,368,408,103,464,625
10040828,3662,92,261,779,940,841,498,1950,15854,3545,2419,3503,3597,2035,2317,206,358,412,178,829,1150
10040829,1836,19,235,442,497,365,189,700,7462,1645,1024,1598,1772,791,892,94,160,188,139,546,793
10040830,3483,18,128,514,830,1075,611,2407,16584,3693,2959,3655,3439,2662,3016,233,420,466,64,219,311
10040931,4337,39,157,624,1024,1368,752,2919,20592,4540,3560,4498,4294,3200,3641,226,381,452,134,476,642
10040932,2061,44,213,408,514,465,249,1324,8893,1996,1298,1951,2007,1062,1229,106,195,212,130,527,733
10040933,6996,30,298,1059,1776,2107,1068,5155,33005,7364,5670,7294,6908,5070,5840,405,703,810,195,751,1028
11010102,1169,4,47,155,315,352,191,833,5562,1205,974,1195,1156,891,982,45,76,90,38,137,175
11010103,826,77,63,156,126,266,95,347,3422,807,562,788,803,502,596,23,35,46,37,157,255
11010204,4584,166,649,767,2224,757,15,46,16582,2919,224,2916,4582,0,0,0,0,0,224,2916,4582
11010205,3746,206,524,843,1561,566,40,49,13146,2317,162,2252,3661,0,0,0,0,0,162,2252,3661
11010206,3331,19,298,1064,1429,475,45,7,12175,2026,239,2025,3330,24,28,1,3,2,214,1995,3304
11010207,3787,0,391,931,1658,661,141,42,14400,2242,385,2202,3729,97,115,1,2,2,287,2084,3630
11010308,6254,173,1086,1650,2524,778,37,48,21551,3895,159,3889,6244,0,0,0,0,0,159,3889,6244
11010309,5029,69,1029,1108,1826,828,163,47,17920,3137,255,3134,5026,59,62,0,0,0,196,3071,4967
11010310,3652,316,784,651,1289,556,41,116,12135,2204,184,2151,3389,18,22,0,0,0,166,2129,3371
11020411,4542,202,574,892,1190,1056,412,1662,18200,3801,1955,3788,4527,1643,1885,96,163,192,216,1740,2692
11020412,3359,5,373,960,1254,695,33,304,12624,2326,311,2290,3322,80,94,4,7,8,227,2189,3234
11020513,1616,0,252,374,448,332,132,671,6541,1496,479,1463,1540,261,376,70,141,140,148,946,1139
11020514,5640,111,796,2554,1753,361,45,162,18614,3547,578,3457,5515,29,41,7,14,14,542,3402,5472
11020515,8458,618,1471,2761,2290,1088,177,388,27893,5293,441,5246,8290,30,33,0,0,0,411,5213,8260
11020516,1895,40,208,741,432,326,78,543,7048,1590,712,1587,1892,546,598,32,55,64,134,934,1282
11030617,3547,0,679,1350,1311,200,6,8,11696,1972,159,1966,3536,2,2,1,2,2,156,1961,3532
11030618,10179,1174,1577,3155,3131,1097,27,146,32110,5738,351,5411,8952,1,0,2,9,4,348,5402,8947
11030619,6401,60,1695,1954,1787,764,133,73,21151,3748,182,3733,6391,0,0,0,0,0,182,3733,6391
11030720,3104,311,1113,748,720,187,20,41,8757,1892,152,1826,2936,34,46,2,4,4,116,1776,2898
11030721,13365,514,2657,4725,3959,1165,292,461,43877,8798,1708,8463,12829,527,682,12,22,24,1169,7760,12278
11030824,5149,303,774,1011,1824,1045,186,53,18574,3311,117,3141,4783,3,4,1,2,2,113,3136,4778
11040925,2138,85,569,693,572,168,31,166,6782,1562,241,1535,2105,11,16,1,4,2,229,1514,2092
11040926,17453,527,3292,7337,4855,1250,149,325,56011,10905,1632,10736,17155,83,100,13,26,26,1536,10610,17046
11041022,3385,107,569,1742,755,181,22,64,10592,2158,228,2157,3384,19,22,1,2,2,208,2133,3363
11041023,3382,98,502,1166,1043,455,117,7,11756,2199,249,2197,3381,110,140,0,0,0,139,2056,3271
11041027,1758,142,361,623,415,145,23,345,5601,1077,150,1070,1751,42,46,19,25,38,89,999,1671
11041128,15889,1096,2654,5184,5383,1435,109,225,51542,9483,805,9306,15524,34,45,3,7,6,768,9255,15484
11051229,1850,31,308,616,416,225,123,1034,7056,1668,433,1624,1785,240,428,9,22,18,184,1174,1527
11051330,5375,513,793,1903,1613,416,93,366,17264,3647,668,3443,4651,131,172,34,63,68,503,3208,4452
11051331,5387,46,436,1496,1865,876,398,2139,21773,4524,1593,4477,5334,967,1241,126,234,252,500,3002,4115
11051332,3236,39,225,848,1006,603,306,1620,13528,3019,1185,2969,3176,801,1030,83,157,166,301,1782,2209
12103116,4729,263,934,1794,1313,331,75,141,15011,3040,546,2986,4646,28,32,17,21,34,501,2933,4584
12103117,5606,292,1197,2408,1350,260,50,376,17286,3464,615,3385,5472,62,80,10,20,20,543,3285,5390
12103218,7133,401,1469,2534,1973,593,114,364,22846,4511,939,4376,6726,244,241,31,51,62,664,4084,6420
12103219,4833,149,1131,1967,1148,319,78,313,15280,3032,591,2985,4770,100,96,3,5,6,488,2884,4664
12103220,2827,62,415,1095,1094,113,32,140,9450,1702,399,1696,2818,57,62,11,20,22,331,1614,2739
12214125,3477,53,361,859,975,579,389,2032,14513,3091,1737,3056,3437,1361,1608,147,267,294,229,1181,1782
12214126,4409,393,348,1735,1464,384,55,220,14620,2683,456,2651,4304,58,56,10,18,20,388,2577,4226
12214421,1504,74,216,683,425,91,9,46,4810,933,258,912,1483,74,85,2,3,4,182,824,1405
12214422,3945,279,713,1363,1179,368,29,115,12639,2455,295,2437,3923,15,15,7,10,14,273,2412,3894
12214423,3066,67,403,1031,1222,259,59,194,10697,2039,358,2023,3046,125,138,24,45,48,209,1840,2873
12214424,5961,602,827,2468,1614,332,69,384,18574,3616,722,3422,5397,119,125,9,21,18,594,3276,5260
12214527,6150,253,1416,2054,1539,643,164,635,20237,4616,745,4448,5917,193,290,41,88,82,511,4070,5642
12214528,34,1,1,6,11,8,2,38,155,36,22,35,33,18,21,2,4,4,2,10,11
12224229,2899,29,187,491,774,651,436,2588,13431,3095,1867,3071,2869,1496,1912,188,365,376,183,793,997
12224230,8266,92,517,1252,2150,2018,1263,7676,38826,8617,5918,8533,8181,5022,5997,561,1000,1122,335,1535,2037
12231101,8277,109,836,1425,1988,1658,1140,8984,38122,8535,4611,8396,8108,3441,4509,517,1002,1034,653,2884,3633
12231102,7916,102,490,1209,1784,1650,1201,11979,39280,9014,4852,8952,7848,3811,5504,416,851,832,625,2596,3205
12301203,7579,429,1104,2440,2237,860,300,1658,26663,5282,1887,5246,7542,1061,1153,132,224,264,694,3870,6217
12301204,3167,77,444,785,744,589,329,1516,12731,2837,992,2817,3149,589,738,81,157,162,322,1923,2398
12301205,2535,84,230,644,634,444,241,2084,10762,2381,1103,2313,2458,714,955,160,302,320,229,1056,1424
12301206,2274,16,106,349,608,542,405,1960,10807,2382,1720,2364,2258,1506,1754,129,227,258,85,383,494
12302107,1295,6,77,280,347,301,173,897,5828,1256,738,1239,1278,606,705,69,125,138,63,408,534
12302108,6824,52,1423,1701,2235,1240,165,61,24192,4727,200,4561,6431,17,19,2,4,4,181,4538,6410
12302109,5103,7,1280,1109,1839,863,0,35,17600,3438,73,3362,4883,2,4,0,0,0,71,3358,4881
12302110,4332,14,643,1353,1261,999,52,74,15784,3159,191,3155,4327,47,54,6,12,12,138,3089,4268
12302211,1669,6,208,578,312,343,132,744,6655,1378,638,1335,1614,471,538,80,138,160,87,658,983
12302212,2631,0,610,596,829,514,47,273,9449,1890,237,1889,2628,125,157,8,17,16,104,1715,2487
12304313,3929,96,735,1699,877,335,114,596,13126,2626,852,2553,3826,337,385,59,98,118,456,2070,3371
12304314,5839,258,602,2300,1494,744,278,1276,21002,4031,1955,4011,5817,1196,1198,122,229,244,637,2584,4377
