id,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
07040401,8911,700,2210,2487,1823,890,380,3325,29928,6729,1625,6623,8765,881,1170,46,87,92,698,5366,7792
07040402,1295,13,125,613,371,148,22,23,4481,779,218,779,1295,64,65,3,5,6,151,710,1225
07040403,13210,408,2273,5648,3620,972,168,1002,43248,8842,1305,8613,12946,11,13,11,18,22,1283,8583,12913
07040404,2892,117,245,936,1079,352,84,602,10597,2007,582,1987,2872,265,326,16,29,32,301,1632,2575
07040405,5607,205,1484,2149,1225,417,98,213,17406,3760,501,3670,5475,9,10,5,6,10,487,3654,5456
07040406,2165,80,1104,710,193,41,19,131,5640,1199,293,1185,2155,29,34,2,5,4,262,1146,2122
07050501,9018,231,1757,3627,2692,572,95,360,29184,5891,881,5787,8861,19,25,17,27,34,845,5735,8808
07050502,4081,114,896,1495,1001,359,124,698,13632,2816,598,2711,3846,248,293,11,21,22,339,2398,3576
07050503,5284,205,980,1990,1678,354,55,162,17109,3358,756,3286,5153,180,179,6,13,12,570,3094,4961
07050504,2933,244,881,749,460,336,166,777,9546,2094,737,2078,2914,385,446,46,84,92,306,1548,2437
07050505,4780,90,528,1172,1629,756,337,2108,19088,4106,1756,4076,4740,1189,1501,201,339,402,366,2236,3149
07050506,1033,10,54,200,269,242,152,852,4768,1078,644,1067,1022,522,654,62,124,124,60,289,376
07060601,4543,174,648,1665,1188,553,187,973,16077,3270,964,3218,4425,490,519,44,76,88,430,2623,3847
07060602,2300,69,246,536,660,434,212,1148,9399,2039,1011,2015,2268,714,871,87,162,174,210,982,1380
07060603,1309,1,137,415,446,206,59,334,5022,1051,347,1043,1301,236,281,28,49,56,83,714,1009
07060604,7356,244,1331,2362,2381,776,175,678,25124,5261,882,5223,7299,568,600,11,19,22,303,4604,6709
07070701,5084,75,389,1509,1316,889,482,3331,21312,4585,2424,4549,5044,1799,2228,217,422,434,408,1899,2811
07070702,5186,123,710,1349,1215,993,446,2716,20807,4510,2333,4482,5154,1761,2106,170,328,340,402,2049,3053
07070703,4413,651,844,1296,1120,343,83,594,13514,3151,672,3025,4141,337,401,39,78,78,296,2546,3726
07070704,4014,318,912,1122,979,456,151,600,13210,3008,712,2947,3937,466,544,39,70,78,207,2334,3393
07070705,3272,36,196,694,793,675,498,2997,15042,3308,1881,3280,3241,1492,1903,171,316,342,218,1060,1407
07070706,1764,3,154,612,452,244,170,1033,7228,1570,702,1553,1746,483,612,92,187,184,127,754,1079
07070707,1469,6,70,304,432,283,196,1398,6775,1497,973,1435,1373,803,990,86,152,172,84,293,398
08010116,1954,369,450,690,325,87,25,66,5290,1214,109,1159,1875,2,3,3,5,6,104,1151,1867
08010117,8884,499,2836,3635,1375,431,78,229,25428,5381,570,5307,8791,3,2,0,0,0,567,5305,8788
08010118,5560,402,1477,2261,1042,261,84,255,16371,3522,374,3501,5531,7,6,3,5,6,364,3491,5518
08010211,4876,188,1328,2036,920,304,77,181,14795,3274,311,3122,4623,2,2,3,4,6,306,3116,4615
08010212,3327,414,1128,1168,465,122,24,46,8834,2243,202,2190,3253,5,8,1,2,2,196,2180,3246
08010213,6344,317,1987,2355,1229,349,86,168,18701,4041,469,3976,6252,1,1,0,0,0,468,3975,6251
08010214,3681,160,728,1594,901,212,60,195,11617,2439,353,2332,3523,6,6,2,6,4,345,2320,3513
08010301,14855,953,4109,5847,2780,892,187,690,44104,9814,1005,9647,14646,7,5,4,5,8,994,9637,14631
08010302,2218,15,480,951,627,129,14,15,7080,1352,165,1346,2203,0,0,0,0,0,165,1346,2203
08010303,4158,273,1001,1661,846,291,63,189,12664,2748,283,2665,4041,10,8,1,1,2,272,2656,4029
08010404,11540,551,2899,4597,2472,756,200,516,35524,7829,854,7631,11273,31,35,10,21,20,813,7576,11222
08010405,4596,148,972,1871,1136,413,45,88,14672,2999,342,2998,4595,2,1,1,2,2,339,2995,4591
08010406,3474,93,937,1547,681,190,20,52,10454,2070,235,2001,3361,4,5,1,1,2,230,1995,3355
08010407,473,37,121,204,82,26,3,0,1367,279,20,275,469,0,0,0,0,0,20,275,469
08010508,2399,153,319,286,645,822,163,83,9400,1500,166,1468,2262,41,46,5,8,10,120,1414,2211
08010509,3960,387,1207,1095,951,284,33,22,11530,2491,510,2384,3733,184,180,14,20,28,312,2183,3521
08010510,174,41,47,48,20,7,7,35,471,124,21,93,146,2,1,4,9,8,15,83,136
08020619,5491,312,1349,2173,1153,391,80,309,16885,3409,683,3275,5217,158,147,16,29,32,509,3099,5027
08020620,4792,196,1058,2119,1161,196,38,195,14716,3035,494,2993,4695,35,41,14,26,28,445,2927,4632
08020621,980,3,30,140,252,258,178,936,4785,1055,743,1050,974,653,785,46,86,92,44,179,229
08020622,7893,222,2221,3150,1366,530,345,455,24753,5044,2065,4996,7812,1183,1119,67,90,134,815,3787,6495
08020623,593,3,197,163,138,55,30,54,1947,435,219,422,577,155,126,3,10,6,61,287,416
08020624,605,0,5,245,151,151,32,173,2469,501,289,497,603,235,281,9,16,18,45,199,350
08020625,1904,161,608,283,336,274,152,687,6539,1321,786,1310,1891,711,762,25,46,50,50,502,1130
08020726,4269,145,649,1314,1275,524,198,1261,15554,3336,1656,3312,4242,1210,1292,78,138,156,368,1882,2876
08020727,5795,127,844,1491,1805,1057,333,1072,21863,4436,1427,4328,5578,919,1044,59,114,118,449,3170,4541
08020728,4519,384,1125,936,1293,474,159,1160,15098,3143,1012,3123,4489,757,866,56,103,112,199,2154,3620
08030829,6336,337,1455,1907,2091,481,34,247,20188,4274,398,4273,6335,83,111,3,6,6,312,4157,6246
08030830,4245,488,1090,1706,779,149,26,66,11869,2804,193,2803,4244,8,10,2,4,4,183,2789,4232
08030831,8413,84,1575,2907,2799,968,65,122,28503,5870,285,5836,8367,47,48,0,0,0,238,5788,8320
08040932,1504,2,337,265,628,223,48,7,5393,1047,85,956,1321,2,3,0,0,0,83,953,1319
08040933,2111,76,219,673,662,265,130,672,7958,1667,654,1646,2085,418,507,60,119,120,176,1020,1547
08040934,1246,23,141,315,345,198,122,802,5154,1129,590,1124,1239,450,554,58,114,116,82,457,673
08041035,3492,59,203,567,906,889,506,2924,16195,3619,2563,3546,3414,2156,2554,264,480,528,143,512,730
08041036,3036,9,138,574,813,788,411,2350,14015,2990,2140,2949,2984,1847,2075,179,328,358,114,545,779
08041037,4995,125,731,1317,1469,793,332,1819,19190,4012,1931,3969,4948,1388,1571,187,334,374,356,2064,3186
08041038,3162,13,374,619,748,709,426,2146,13857,3044,1973,3035,3150,1681,1964,187,354,374,105,717,1095
08041039,1720,6,154,1055,296,131,65,93,5801,1239,327,1231,1710,165,183,2,6,4,160,1042,1541
08041040,3505,36,332,849,1026,763,356,1111,14413,3042,1421,3027,3488,1105,1185,97,178,194,219,1663,2189
09010102,26,0,3,14,2,4,0,22,98,24,7,23,24,3,3,1,3,2,3,17,19
09010201,2226,18,362,577,818,330,87,252,8169,1735,228,1668,2158,0,0,2,4,4,226,1664,2154
09010202,4665,218,1439,1970,774,233,24,58,13469,2421,530,2395,4562,58,59,2,3,4,470,2333,4500
09010301,9238,217,2119,3296,2683,813,76,262,29858,5724,1066,5687,9186,65,87,9,16,18,992,5584,9103
09010302,1133,1,37,150,313,340,194,760,5401,1205,1017,1198,1127,945,1048,56,100,112,16,50,70
09010401,4867,272,584,1916,1607,320,115,410,16316,3164,1081,3094,4701,597,606,36,59,72,448,2429,4032
09010402,5773,225,1182,2026,1343,570,261,1279,19734,4320,1459,4241,5678,832,1053,69,128,138,558,3060,4708
09020501,3517,247,872,1519,631,165,37,349,10468,2289,448,2250,3465,172,163,4,6,8,272,2081,3285
09020502,8590,598,1099,3867,2490,440,67,256,27215,5319,905,5151,8173,65,64,9,19,18,831,5068,8090
09020601,4489,289,921,1709,1140,394,29,61,14023,2913,411,2836,4402,8,12,0,0,0,403,2824,4394
09020602,1972,92,201,792,572,214,68,248,6884,1315,630,1272,1854,473,431,12,19,24,145,822,1357
09020701,1080,354,247,271,143,40,1,304,2743,696,89,672,1012,34,26,1,2,2,54,644,976
09020702,9619,407,2143,3606,2331,833,191,871,31017,6329,2001,6221,9504,978,930,63,106,126,960,5185,8400
09020801,1672,16,131,650,680,120,45,228,6046,1121,281,1115,1667,102,125,21,34,42,158,956,1523
09020802,4379,123,711,1492,1555,415,22,494,14942,2862,526,2812,4291,98,116,16,38,32,412,2657,4161
09030901,5775,209,314,1174,1616,1388,705,2842,24835,5318,3644,5220,5539,3140,3453,207,366,414,297,1402,1985
09030902,2807,63,658,645,983,414,43,9,9583,1780,140,1727,2704,0,0,0,0,0,140,1727,2704
09030903,3546,37,842,1393,540,397,244,733,12242,2874,1297,2863,3511,965,1046,38,70,76,294,1746,2470
09031001,5866,139,374,1432,1427,1398,757,2655,25078,5199,3863,5118,5734,3255,3422,288,487,576,320,1209,1903
09031101,3420,97,517,872,1123,517,160,1075,12859,2700,969,2666,3381,582,701,66,132,132,321,1832,2667
09031201,881,7,44,177,222,201,145,691,4080,943,657,937,873,563,670,52,98,104,42,169,206
09031202,1171,8,95,199,306,271,160,1063,5397,1249,871,1224,1131,751,901,78,150,156,42,173,224
09041301,7994,100,756,2276,3095,1169,441,1232,30543,5668,2187,5646,7964,1606,1719,86,147,172,495,3780,6186
09041302,962,0,61,238,330,161,92,654,4167,999,399,998,960,246,355,57,111,114,96,533,600
09041401,2897,336,597,1048,722,126,54,122,8638,1964,153,1921,2691,49,59,5,12,10,99,1851,2632
09041402,742,1,79,140,235,210,47,226,3077,615,347,613,740,290,291,11,22,22,46,300,428
09041501,3943,89,575,1420,1299,466,66,223,13644,2671,467,2616,3870,67,90,27,55,54,373,2470,3749
09041601,3091,10,177,652,910,704,429,1654,13708,3075,2481,3050,3062,2232,2391,155,279,310,94,381,520
09051701,2144,156,77,596,961,228,81,352,7920,1475,456,1424,1982,163,208,31,62,62,262,1155,1757
09051702,7848,107,671,2503,3035,1059,294,1423,29580,5947,1801,5793,7649,717,824,181,358,362,903,4612,6570
09051801,4338,24,292,839,1173,978,608,3334,19689,4489,3131,4397,4188,2631,3052,312,598,624,188,747,933
09051901,6434,145,1115,2494,1999,556,100,207,21440,4631,761,4544,6307,102,121,16,30,32,643,4393,6173
09052001,7270,93,497,2000,2806,1143,443,2280,28964,5451,2582,5363,7133,1700,1933,175,300,350,707,3130,5083
10010102,9604,319,1878,1927,3765,1377,325,110,33861,5883,479,5792,9231,1,2,1,1,2,477,5789,9228
10010203,336,330,1,2,0,1,1,7,356,122,1,1,1,1,1,0,0,0,0,0,0
10010204,5355,55,736,970,1927,1272,369,193,20912,3494,258,3486,5343,0,0,1,2,2,257,3484,5341
10010205,4768,165,940,1220,1711,628,100,32,16321,2884,245,2883,4767,0,0,0,0,0,245,2883,4767
10010206,9862,513,1453,2728,2607,1783,735,318,35674,6126,480,4809,7588,176,199,13,27,26,291,4583,7386
10010207,5792,10,1055,1269,2275,964,219,0,21161,3742,108,2131,3430,0,0,1,2,2,107,2130,3428
10010308,1009,5,93,211,225,268,129,593,4431,924,561,846,905,473,567,48,77,96,40,202,336
10010309,8338,95,1174,2598,2438,1544,416,520,30725,5176,248,5174,8336,1,2,1,3,2,246,5169,8333
10010310,9823,229,1298,2090,3546,2062,482,885,37366,6742,1275,6657,9596,822,926,64,105,128,389,5625,8646
10010311,1759,83,213,1109,249,76,24,45,5401,1331,185,1274,1641,1,1,0,0,0,184,1273,1640
10020412,3304,660,709,947,699,264,13,99,9212,2086,162,2085,3303,22,28,1,2,2,139,2055,3279
10020413,8773,861,1714,3847,1972,343,25,97,25680,5178,750,5176,8771,10,14,7,8,14,733,5154,8747
10020414,863,60,301,247,225,14,0,112,2485,535,79,528,852,3,3,0,0,0,76,525,849
10020415,2774,61,459,765,1050,417,20,17,9696,1710,234,1707,2768,0,0,0,0,0,234,1707,2768
10020416,2820,55,421,830,1131,353,24,56,9876,1759,244,1758,2818,1,1,0,0,0,243,1757,2817
10020517,5001,123,473,1355,1642,1135,257,115,19034,3230,443,3229,5000,2,2,1,2,2,440,3226,4996
10020518,2540,361,483,1144,521,24,4,23,7010,1637,216,1637,2540,17,19,1,2,2,198,1616,2521
10020519,3004,209,197,712,1222,587,70,63,11045,1820,313,1767,2795,70,80,1,1,2,242,1685,2723
10020620,2025,43,167,601,993,204,13,29,7279,1175,217,1170,2018,45,53,0,0,0,172,1116,1973
10020621,3323,571,659,1344,655,89,3,19,9023,2043,233,2043,3323,1,2,0,0,0,232,2041,3322
10020622,4516,10,413,1051,1982,949,92,143,17357,2698,403,2698,4516,37,47,3,5,6,363,2646,4473
10020623,3624,437,902,1415,738,129,2,8,10103,2330,234,2330,3624,24,24,0,0,0,210,2306,3600
10030724,3912,414,225,594,1189,808,436,1870,15928,3441,2255,3270,3393,1871,2098,214,367,428,170,805,1094
10030725,3308,7,338,1235,1002,475,208,342,12361,2123,579,2118,3303,375,416,25,46,50,179,1656,2878
10030726,1416,33,50,371,379,333,162,668,6067,1288,871,1245,1371,758,823,52,90,104,61,332,509
10030727,3980,14,122,486,1075,1258,632,3020,19118,4233,3430,4210,3955,3139,3527,203,365,406,88,318,410
10040828,3582,83,259,776,926,812,481,1896,15475,3454,2362,3413,3525,1981,2242,206,358,412,175,813,1132
10040829,1822,17,227,441,496,366,191,657,7411,1630,1019,1584,1758,788,885,94,160,188,137,539,782
10040830,3385,20,123,511,808,1041,590,2284,16060,3565,2877,3530,3342,2591,2919,224,398,448,62,213,303
10040931,4204,39,154,606,997,1328,716,2842,19931,4372,3449,4330,4161,3097,3498,224,377,448,128,456,616
10040932,1873,28,128,371,504,448,234,1250,8307,1842,1235,1797,1819,1016,1166,107,196,214,112,435,589
10040933,6771,27,298,1044,1750,2009,1010,4960,31820,7067,5466,6998,6684,4874,5567,401,696,802,191,735,1008
11010102,1144,4,46,157,309,338,189,800,5427,1172,949,1161,1131,866,948,45,76,90,38,137,175
11010103,571,16,47,110,113,150,92,348,2542,584,426,566,549,372,444,23,36,46,31,87,131
11010204,4584,166,649,767,2224,757,15,46,16582,2919,224,2916,4582,0,0,0,0,0,224,2916,4582
11010205,3662,206,524,759,1561,566,40,49,12894,2253,162,2252,3661,0,0,0,0,0,162,2252,3661
11010206,3331,19,298,1064,1429,475,45,7,12175,2026,239,2025,3330,24,28,1,3,2,214,1995,3304
11010207,3785,0,391,931,1658,661,139,42,14388,2240,383,2200,3727,95,114,1,2,2,287,2084,3630
11010308,6254,173,1086,1650,2524,778,37,48,21551,3895,159,3889,6244,0,0,0,0,0,159,3889,6244
11010309,5029,69,1029,1108,1826,828,163,47,17920,3137,255,3134,5026,59,62,0,0,0,196,3071,4967
11010310,3482,293,698,606,1273,556,41,116,11741,2096,179,2044,3219,18,22,0,0,0,161,2021,3201
11020411,4222,147,410,840,1186,1022,407,1617,17400,3591,1929,3578,4207,1626,1852,95,161,190,208,1565,2391
11020412,3358,5,372,960,1254,695,33,304,12622,2326,310,2290,3321,79,94,4,7,8,227,2189,3234
11020513,1607,0,247,375,447,333,131,633,6491,1470,475,1437,1531,257,360,73,149,146,145,928,1128
11020514,5435,52,727,2512,1732,348,46,148,18134,3418,569,3327,5309,29,41,7,14,14,533,3272,5266
11020515,7973,472,1347,2596,2248,1080,177,388,26796,5030,420,5024,7961,30,33,0,0,0,390,4991,7931
11020516,1872,40,209,742,431,309,72,534,6919,1557,690,1554,1869,523,565,33,56,66,134,933,1280
11030617,3547,0,679,1350,1311,200,6,8,11696,1972,159,1966,3536,2,2,1,2,2,156,1961,3532
11030618,9830,827,1577,3155,3131,1097,27,126,31743,5661,350,5400,8949,1,0,2,9,4,347,5391,8944
11030619,6220,60,1621,1903,1740,760,132,29,20592,3616,178,3609,6213,0,0,0,0,0,178,3609,6213
11030720,2418,169,799,606,654,165,20,41,7187,1468,112,1402,2250,26,35,2,4,4,84,1364,2220
11030721,13046,418,2557,4638,3925,1164,293,447,43171,8591,1685,8257,12510,522,676,12,22,24,1151,7559,11964
11030824,5149,303,774,1011,1824,1045,186,53,18574,3311,117,3141,4783,3,4,1,2,2,113,3136,4778
11040925,2099,84,559,684,563,163,26,166,6643,1524,236,1497,2066,11,16,0,0,0,225,1481,2055
11040926,16557,335,2992,7090,4724,1241,135,304,53804,10359,1574,10206,16354,71,83,13,26,26,1490,10096,16257
11041022,3127,99,483,1674,663,177,22,64,9820,1969,217,1968,3126,19,22,1,2,2,197,1944,3105
11041023,3382,98,502,1166,1043,455,117,7,11756,2199,249,2197,3381,110,140,0,0,0,139,2056,3271
11041027,1560,124,250,568,401,145,23,345,5140,973,144,966,1553,42,46,19,25,38,83,895,1473
11041128,14497,738,2073,4936,5192,1423,109,203,48432,8765,782,8588,14132,34,45,3,7,6,745,8537,14092
11051229,1837,26,276,679,395,211,120,1027,6997,1650,438,1606,1772,239,427,9,22,18,190,1157,1515
11051330,5160,479,741,1873,1524,409,91,359,16626,3465,650,3262,4436,128,168,34,63,68,488,3031,4240
11051331,5294,45,414,1487,1859,865,382,1943,21330,4403,1537,4356,5241,914,1154,125,231,250,498,2972,4077
11051332,3141,22,193,817,999,605,301,1582,13268,2948,1174,2893,3077,800,1026,84,157,168,290,1710,2109
12103116,4720,263,932,1791,1310,330,75,141,14981,3033,545,2978,4635,28,32,17,21,34,500,2924,4573
12103117,5577,276,1196,2400,1346,261,50,368,17225,3451,614,3376,5468,62,79,9,18,18,543,3280,5388
12103218,7106,400,1465,2514,1971,593,115,356,22767,4493,936,4359,6699,243,240,31,51,62,662,4068,6394
12103219,4829,148,1130,1965,1148,319,78,313,15271,3029,591,2982,4766,100,96,3,5,6,488,2881,4660
12103220,2827,62,415,1095,1094,113,32,140,9450,1702,399,1696,2818,57,62,11,20,22,331,1614,2739
12214125,3326,47,342,835,916,567,367,1965,13902,2956,1715,2923,3287,1351,1580,143,258,286,221,1084,1650
12214126,4409,393,348,1735,1464,384,55,220,14620,2683,456,2651,4304,58,56,10,18,20,388,2577,4226
12214421,1501,74,215,681,425,91,9,46,4802,929,258,912,1483,74,85,2,3,4,182,824,1405
12214422,3940,279,711,1360,1178,369,29,115,12627,2452,296,2434,3918,16,16,7,10,14,273,2409,3888
12214423,3060,67,405,1025,1220,259,59,194,10675,2032,359,2016,3040,126,138,25,46,50,208,1832,2864
12214424,5479,150,798,2468,1614,331,69,384,18059,3485,723,3422,5394,120,126,9,21,18,594,3275,5256
12214527,6134,253,1416,2048,1537,643,155,642,20164,4601,731,4433,5901,179,276,41,88,82,511,4069,5640
12214528,33,1,1,6,11,7,2,38,150,35,21,34,32,17,20,2,4,4,2,10,11
12224229,2867,28,185,490,768,650,423,2519,13247,3049,1843,3025,2837,1480,1883,181,352,362,182,790,995
12224230,8064,53,478,1234,2132,1979,1235,7490,38034,8397,5844,8313,7979,4962,5885,558,991,1116,324,1437,1901
12231101,8220,109,822,1419,1983,1651,1126,8884,37837,8448,4577,8310,8052,3412,4451,519,1005,1038,646,2855,3602
12231102,7872,101,484,1202,1775,1649,1198,11813,39021,8932,4817,8871,7805,3781,5438,413,847,826,623,2585,3198
12301203,7463,385,1057,2420,2240,859,296,1635,26425,5210,1873,5174,7426,1052,1136,132,224,264,689,3815,6110
12301204,3058,68,400,746,726,589,329,1524,12453,2764,983,2743,3038,589,738,83,159,166,311,1846,2283
12301205,2517,72,231,643,632,444,238,2072,10711,2367,1098,2301,2452,710,945,159,300,318,229,1056,1424
12301206,2226,16,106,349,596,531,391,1874,10534,2310,1680,2293,2211,1472,1695,124,218,248,84,379,491
12302107,1285,6,78,278,345,297,173,874,5773,1241,732,1224,1268,603,698,67,122,134,62,405,531
12302108,6849,269,1280,1703,2209,1216,164,61,23899,4678,197,4488,6290,16,17,2,4,4,179,4467,6270
12302109,5103,7,1280,1109,1839,863,0,35,17600,3438,73,3362,4883,2,4,0,0,0,71,3358,4881
12302110,4275,1,628,1338,1247,999,52,74,15640,3123,190,3119,4270,47,54,6,12,12,137,3054,4211
12302211,1664,5,208,576,312,344,130,729,6626,1371,636,1330,1611,470,535,79,136,158,87,658,983
12302212,2636,0,610,597,830,514,49,282,9477,1896,238,1890,2629,126,158,8,17,16,104,1715,2487
12304313,3906,78,735,1697,877,334,113,588,13083,2616,850,2546,3821,335,381,59,98,118,456,2068,3368
12304314,5822,258,600,2296,1492,744,271,1260,20920,4009,1948,3988,5800,1191,1186,120,224,240,637,2578,4369
