id,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
07040401,8911,700,2210,2487,1823,891,379,3325,29927,6728,1625,6622,8765,881,1169,46,87,92,698,5366,7792
07040402,1295,13,125,613,371,148,22,23,4481,779,218,779,1295,64,65,3,5,6,151,710,1225
07040403,13210,408,2278,5643,3620,972,168,1002,43243,8842,1305,8613,12946,11,13,11,18,22,1283,8582,12913
07040404,2886,117,243,936,1077,349,85,602,10576,1999,582,1979,2866,265,325,16,29,32,301,1625,2569
07040405,5607,205,1484,2149,1225,417,98,213,17406,3760,501,3670,5475,9,10,5,6,10,487,3654,5456
07040406,2163,80,1104,710,193,41,19,117,5626,1192,293,1185,2155,29,34,2,5,4,262,1146,2122
07050501,8945,231,1723,3604,2676,572,95,360,28983,5840,876,5736,8788,19,25,17,27,34,840,5684,8735
07050502,4064,114,896,1487,995,356,124,698,13569,2799,596,2695,3829,248,293,11,21,22,337,2381,3559
07050503,5284,205,980,1990,1678,354,55,162,17109,3358,756,3286,5153,180,179,6,13,12,570,3094,4961
07050504,2931,244,881,749,460,335,166,768,9532,2091,735,2075,2912,383,443,46,84,92,306,1548,2437
07050505,4777,90,528,1173,1628,755,336,2098,19066,4100,1754,4071,4737,1187,1496,202,342,404,365,2232,3146
07050506,1032,10,54,200,269,244,152,830,4756,1075,643,1064,1021,521,651,62,124,124,60,289,376
07060601,4542,174,648,1665,1187,553,187,973,16073,3268,964,3218,4425,490,519,44,76,88,430,2623,3847
07060602,2292,69,246,532,658,433,213,1128,9360,2030,1008,2006,2260,713,869,86,159,172,209,978,1375
07060603,1306,1,136,415,446,206,57,334,5008,1047,346,1041,1299,236,281,27,46,54,83,714,1009
07060604,7270,223,1304,2339,2366,776,175,678,24920,5204,880,5165,7213,568,600,11,19,22,301,4547,6623
07070701,5078,75,389,1508,1318,888,479,3308,21271,4572,2417,4536,5038,1791,2214,218,423,436,408,1899,2811
07070702,5180,123,708,1349,1214,991,446,2710,20783,4501,2330,4476,5149,1759,2101,170,328,340,401,2047,3050
07070703,4408,651,843,1296,1120,342,83,572,13485,3142,667,3017,4136,332,392,39,78,78,296,2546,3726
07070704,4011,318,912,1122,979,455,150,593,13192,3003,709,2942,3934,463,539,39,70,78,207,2334,3393
07070705,3269,36,195,692,794,676,496,2997,15031,3306,1880,3277,3238,1493,1906,169,312,338,218,1060,1407
07070706,1762,3,154,613,451,243,171,1014,7209,1565,700,1548,1744,481,607,92,187,184,127,754,1079
07070707,1466,6,70,304,430,284,195,1390,6758,1491,970,1429,1370,800,984,86,152,172,84,293,398
08010116,1955,369,453,689,324,87,25,66,5289,1212,109,1157,1876,2,3,3,5,6,104,1149,1868
08010117,8907,503,2839,3654,1372,431,78,229,25483,5378,570,5304,8814,2,1,0,0,0,568,5303,8812
08010118,5559,402,1477,2262,1041,261,84,247,16362,3520,373,3500,5530,6,4,3,5,6,364,3491,5518
08010211,4845,188,1314,2033,907,303,77,181,14701,3248,310,3097,4593,2,2,3,4,6,305,3091,4585
08010212,3323,414,1128,1167,462,120,26,46,8821,2240,202,2188,3249,5,8,1,2,2,196,2178,3242
08010213,6341,317,1984,2355,1229,349,86,168,18695,4040,469,3975,6249,1,1,0,0,0,468,3974,6248
08010214,3656,123,737,1591,908,212,60,188,11610,2414,353,2307,3498,6,6,2,6,4,345,2295,3488
08010301,14851,952,4098,5857,2782,890,187,676,44095,9792,1004,9630,14631,7,5,4,5,8,993,9620,14616
08010302,2218,15,480,951,627,129,14,15,7080,1352,165,1346,2203,0,0,0,0,0,165,1346,2203
08010303,4156,273,1001,1659,846,291,63,189,12658,2747,283,2664,4039,10,8,1,1,2,272,2655,4027
08010404,11517,551,2891,4591,2467,751,201,516,35451,7802,851,7604,11250,30,34,10,21,20,811,7550,11200
08010405,4603,168,957,1875,1134,414,45,77,14660,2995,342,2994,4602,2,1,1,2,2,339,2991,4598
08010406,3471,93,937,1546,680,189,20,52,10442,2068,234,1999,3358,4,5,1,1,2,229,1993,3352
08010407,473,37,121,204,82,26,3,0,1367,279,20,275,469,0,0,0,0,0,20,275,469
08010508,2268,22,319,286,645,822,163,83,9269,1473,166,1468,2262,41,46,5,8,10,120,1414,2211
08010509,3960,387,1207,1095,951,284,33,22,11530,2491,510,2384,3733,184,180,14,20,28,312,2183,3521
08010510,174,41,47,48,20,7,7,35,471,124,21,93,146,2,1,4,9,8,15,83,136
08020619,5374,296,1289,2142,1145,389,80,309,16614,3340,677,3205,5100,158,147,16,29,32,503,3030,4910
08020620,4790,196,1057,2118,1161,196,38,195,14711,3035,494,2992,4693,35,41,14,26,28,445,2926,4630
08020621,975,3,30,139,251,256,177,936,4762,1049,740,1044,969,652,783,44,82,88,44,179,229
08020622,7893,222,2221,3150,1366,530,345,455,24753,5044,2065,4996,7812,1183,1119,67,90,134,815,3787,6495
08020623,593,3,197,163,138,55,30,54,1947,435,219,422,577,155,126,3,10,6,61,287,416
08020624,604,0,5,245,150,151,32,173,2465,499,288,495,602,234,280,9,16,18,45,199,350
08020625,1904,161,608,283,336,274,152,687,6539,1321,786,1310,1891,711,762,25,46,50,50,502,1130
08020726,4268,145,650,1314,1274,524,197,1261,15546,3331,1655,3307,4241,1209,1286,78,138,156,368,1882,2876
08020727,5792,127,844,1491,1804,1056,333,1062,21844,4431,1427,4322,5575,920,1046,58,109,116,449,3168,4539
08020728,4519,384,1125,936,1293,474,159,1160,15098,3143,1012,3123,4489,757,866,56,103,112,199,2154,3620
08030829,6336,337,1455,1907,2091,481,34,247,20188,4274,398,4273,6335,83,111,3,6,6,312,4157,6246
08030830,4245,488,1090,1706,779,149,26,66,11869,2804,193,2803,4244,8,10,2,4,4,183,2789,4232
08030831,8296,61,1551,2884,2769,956,60,122,28153,5782,281,5749,8250,47,48,0,0,0,234,5700,8203
08040932,1504,2,337,265,628,223,48,7,5393,1047,85,956,1321,2,3,0,0,0,83,953,1319
08040933,1998,76,218,660,583,253,123,665,7492,1572,640,1551,1972,417,506,58,114,116,165,932,1439
08040934,1245,23,141,316,345,198,121,794,5143,1125,589,1120,1238,449,550,58,114,116,82,457,673
08041035,3472,59,203,566,903,880,501,2910,16091,3590,2545,3517,3394,2139,2528,264,480,528,142,509,727
08041036,3027,9,137,574,812,785,409,2334,13966,2978,2133,2936,2975,1842,2067,177,324,354,114,545,779
08041037,4985,125,732,1319,1465,790,329,1799,19129,3999,1922,3956,4938,1381,1562,185,331,370,356,2064,3187
08041038,3127,13,373,617,747,685,424,2098,13665,2994,1943,2985,3115,1654,1923,185,349,370,104,714,1091
08041039,1715,6,154,1055,296,128,63,93,5774,1231,325,1223,1705,165,183,1,2,2,159,1038,1538
08041040,3502,36,332,849,1026,761,355,1111,14397,3037,1418,3022,3485,1102,1180,97,178,194,219,1663,2189
09010102,26,0,3,14,2,4,0,22,98,24,7,23,24,3,3,1,3,2,3,17,19
09010201,2227,18,362,578,818,330,87,252,8172,1735,228,1669,2159,0,0,2,4,4,226,1665,2155
09010202,4665,218,1439,1970,774,233,24,58,13469,2421,530,2395,4562,58,59,2,3,4,470,2333,4500
09010301,9236,217,2120,3296,2682,813,76,241,29835,5715,1064,5678,9184,63,78,9,16,18,992,5584,9103
09010302,1130,1,37,151,311,339,193,760,5385,1201,1014,1194,1124,942,1044,56,100,112,16,50,70
09010401,4819,272,582,1897,1597,308,110,410,16125,3118,1061,3049,4653,580,582,35,58,70,446,2408,4003
09010402,5769,225,1182,2025,1342,569,260,1279,19716,4316,1457,4236,5674,830,1049,69,128,138,558,3059,4706
09020501,3504,245,866,1518,627,165,37,349,10435,2284,448,2245,3452,172,163,4,6,8,272,2075,3272
09020502,8438,506,1083,3850,2467,435,68,256,26929,5253,895,5085,8021,65,64,9,19,18,821,5002,7938
09020601,4206,176,822,1653,1125,394,29,61,13484,2752,400,2680,4128,8,12,0,0,0,392,2667,4120
09020602,1972,92,201,792,572,214,68,248,6884,1315,630,1272,1854,473,431,12,19,24,145,822,1357
09020701,824,349,156,166,101,27,1,304,2008,511,68,487,756,34,26,1,2,2,33,459,720
09020702,9415,330,2087,3568,2299,833,191,858,30573,6221,1986,6114,9300,974,926,63,106,126,949,5081,8200
09020801,1672,15,132,651,680,119,45,229,6046,1119,281,1113,1667,102,124,21,34,42,158,956,1523
09020802,4291,117,653,1472,1552,415,22,487,14741,2802,516,2754,4204,97,115,16,38,32,403,2600,4075
09030901,5739,190,324,1175,1616,1365,701,2838,24696,5282,3619,5185,5511,3115,3420,208,367,416,296,1398,1980
09030902,2807,63,658,645,983,414,43,9,9583,1780,140,1727,2704,0,0,0,0,0,140,1727,2704
09030903,3543,37,842,1392,540,397,243,726,12226,2870,1294,2858,3508,962,1042,38,70,76,294,1746,2470
09031001,5813,139,364,1417,1418,1391,754,2575,24844,5143,3835,5061,5681,3236,3394,287,485,574,312,1181,1871
09031101,3182,91,440,798,1076,487,158,1061,12113,2491,927,2457,3144,555,663,65,128,130,307,1667,2459
09031201,869,7,43,177,218,199,142,677,4020,928,645,922,861,551,655,52,98,104,42,168,206
09031202,1157,8,96,193,305,267,157,1056,5332,1222,863,1197,1117,747,894,75,134,150,41,169,220
09041301,7982,100,757,2275,3090,1166,441,1204,30479,5650,2175,5628,7952,1594,1701,86,147,172,495,3780,6186
09041302,949,0,58,233,326,161,91,654,4124,987,397,986,947,246,355,57,111,114,94,520,587
09041401,2808,334,556,1021,703,126,54,122,8397,1897,149,1854,2602,49,59,5,12,10,95,1783,2543
09041402,742,1,79,141,235,210,46,226,3074,614,347,612,740,290,290,11,22,22,46,300,428
09041501,3915,89,568,1407,1297,460,66,223,13553,2649,464,2594,3842,67,90,27,55,54,370,2448,3721
09041601,3067,10,177,647,907,696,422,1647,13592,3045,2459,3020,3038,2211,2363,155,279,310,93,379,517
09051701,2143,156,77,596,961,227,81,352,7915,1473,455,1423,1981,162,206,31,62,62,262,1155,1757
09051702,7762,107,670,2473,3000,1045,288,1423,29242,5858,1781,5704,7563,708,808,181,358,362,892,4537,6493
09051801,4283,24,276,831,1151,976,602,3322,19487,4436,3113,4349,4141,2619,3034,310,595,620,184,720,902
09051901,6275,144,1067,2432,1971,536,100,207,20945,4475,739,4388,6148,102,121,16,30,32,621,4236,6014
09052001,7226,92,485,1984,2799,1143,437,2262,28809,5406,2574,5318,7089,1692,1917,175,300,350,707,3101,5047
10010102,9243,19,1878,1867,3765,1377,325,96,33367,5801,479,5792,9231,1,2,1,1,2,477,5789,9228
10010203,336,330,1,2,0,1,1,7,356,122,1,1,1,1,1,0,0,0,0,0,0
10010204,5355,55,736,970,1927,1272,369,193,20912,3494,258,3486,5343,0,0,1,2,2,257,3484,5341
10010205,4768,165,940,1220,1711,628,100,32,16321,2884,245,2883,4767,0,0,0,0,0,245,2883,4767
10010206,9681,336,1453,2727,2606,1782,734,318,35479,6062,478,4806,7586,174,196,13,27,26,291,4583,7386
10010207,5792,10,1055,1269,2275,964,219,0,21161,3742,108,2131,3430,0,0,1,2,2,107,2130,3428
10010308,996,5,92,211,225,260,127,578,4362,907,549,829,893,461,550,48,77,96,40,202,336
10010309,8338,95,1174,2598,2438,1544,416,520,30725,5176,248,5174,8336,1,2,1,3,2,246,5169,8333
10010310,9628,43,1298,2089,3546,2060,480,857,37127,6682,1267,6645,9587,815,916,63,104,126,389,5625,8646
10010311,1409,83,106,939,184,70,22,45,4375,1059,156,1003,1291,1,1,0,0,0,155,1002,1290
10020412,3302,660,709,947,699,264,13,83,9196,2082,160,2081,3301,20,24,1,2,2,139,2055,3279
10020413,8773,861,1714,3847,1972,343,25,97,25680,5178,750,5176,8771,10,14,7,8,14,733,5154,8747
10020414,863,60,301,247,225,14,0,112,2485,535,79,528,852,3,3,0,0,0,76,525,849
10020415,2774,61,459,765,1050,417,20,17,9696,1710,234,1707,2768,0,0,0,0,0,234,1707,2768
10020416,2820,55,421,830,1131,353,24,56,9876,1759,244,1758,2818,1,1,0,0,0,243,1757,2817
10020517,5001,123,473,1355,1642,1135,257,115,19034,3230,443,3229,5000,2,2,1,2,2,440,3226,4996
10020518,2540,361,483,1144,521,24,4,23,7010,1637,216,1637,2540,17,19,1,2,2,198,1616,2521
10020519,2969,209,197,712,1222,552,70,63,10870,1779,278,1726,2760,35,40,1,1,2,242,1685,2723
10020620,2025,43,167,601,993,204,13,29,7279,1175,217,1170,2018,45,53,0,0,0,172,1116,1973
10020621,3323,571,659,1344,655,89,3,19,9023,2043,233,2043,3323,1,2,0,0,0,232,2041,3322
10020622,4516,10,413,1051,1982,949,92,143,17357,2698,403,2698,4516,37,47,3,5,6,363,2646,4473
10020623,3624,437,902,1415,738,129,2,8,10103,2330,234,2330,3624,24,24,0,0,0,210,2306,3600
10030724,3899,414,225,594,1187,802,433,1857,15859,3424,2242,3253,3380,1858,2081,214,367,428,170,805,1094
10030725,3305,7,338,1235,1002,473,208,334,12343,2119,576,2114,3300,372,412,25,46,50,179,1656,2878
10030726,1291,4,49,335,327,327,161,668,5684,1210,860,1167,1246,755,819,52,90,104,53,258,387
10030727,3956,15,121,479,1071,1254,626,2990,18994,4201,3411,4179,3932,3123,3504,201,362,402,87,314,407
10040828,3557,83,258,777,925,799,472,1877,15334,3421,2339,3379,3500,1960,2212,204,354,408,175,813,1132
10040829,1816,17,227,439,497,364,189,648,7378,1621,1015,1576,1753,785,879,93,158,186,137,539,782
10040830,3354,19,122,511,805,1030,580,2234,15880,3524,2850,3489,3312,2567,2883,221,393,442,62,213,303
10040931,4092,37,122,585,990,1308,695,2773,19479,4249,3385,4208,4049,3043,3418,221,373,442,121,417,564
10040932,1857,28,128,371,504,439,227,1248,8218,1822,1220,1777,1803,1002,1148,106,194,212,112,435,589
10040933,6662,27,292,1042,1726,1961,992,4864,31262,6928,5377,6860,6577,4790,5451,401,696,802,186,713,985
11010102,1141,4,47,157,307,338,187,800,5409,1167,946,1157,1128,863,944,45,76,90,38,137,175
11010103,570,16,47,110,113,150,92,341,2535,582,425,564,548,371,442,23,36,46,31,87,131
11010204,4584,166,649,767,2224,757,15,46,16582,2919,224,2916,4582,0,0,0,0,0,224,2916,4582
11010205,3662,206,524,759,1561,566,40,49,12894,2253,162,2252,3661,0,0,0,0,0,162,2252,3661
11010206,3330,19,298,1064,1429,475,45,0,12168,2025,239,2024,3329,24,28,1,3,2,214,1993,3303
11010207,3727,0,391,923,1629,660,119,42,14123,2200,383,2200,3727,95,114,1,2,2,287,2084,3630
11010308,6254,173,1086,1650,2524,778,37,48,21551,3895,159,3889,6244,0,0,0,0,0,159,3889,6244
11010309,5029,69,1029,1108,1826,828,163,47,17920,3137,255,3134,5026,59,62,0,0,0,196,3071,4967
11010310,3220,31,698,606,1273,556,41,116,11479,2045,179,2044,3219,18,22,0,0,0,161,2021,3201
11020411,4203,147,408,838,1187,1017,400,1583,17293,3565,1914,3552,4188,1612,1830,95,161,190,207,1561,2386
11020412,3358,5,372,960,1254,695,33,304,12622,2326,310,2290,3321,79,94,4,7,8,227,2189,3234
11020513,1606,0,247,374,447,332,131,639,6489,1470,475,1436,1530,258,361,72,147,144,145,928,1128
11020514,5293,43,654,2485,1700,347,46,148,17765,3310,555,3219,5167,28,39,7,14,14,520,3165,5125
11020515,7922,460,1321,2583,2248,1080,177,388,26693,4997,419,4997,7922,30,33,0,0,0,389,4964,7892
11020516,1791,40,209,739,413,253,72,506,6530,1466,610,1463,1788,444,476,32,54,64,134,933,1280
11030617,3547,0,679,1350,1311,200,6,8,11696,1972,159,1966,3536,2,2,1,2,2,156,1961,3532
11030618,9233,242,1577,3143,3131,1097,27,126,31122,5542,350,5400,8949,1,0,2,9,4,347,5391,8944
11030619,6220,60,1621,1903,1740,760,132,29,20592,3616,178,3609,6213,0,0,0,0,0,178,3609,6213
11030720,2366,143,792,606,653,147,20,41,7053,1425,92,1359,2198,7,6,2,4,4,83,1349,2187
11030721,12747,251,2523,4607,3902,1121,292,447,42530,8396,1640,8114,12378,481,623,12,22,24,1147,7470,11873
11030824,5148,303,773,1011,1824,1045,186,53,18572,3310,117,3141,4783,3,4,1,2,2,113,3136,4778
11040925,2098,84,559,684,563,163,25,166,6637,1523,236,1496,2065,11,16,0,0,0,225,1480,2054
11040926,16375,335,2926,7041,4674,1224,135,304,53240,10198,1560,10045,16172,71,83,13,26,26,1476,9935,16075
11041022,3000,50,457,1634,651,177,22,64,9551,1890,216,1889,2999,19,22,1,2,2,196,1865,2978
11041023,3127,98,502,1073,926,441,86,7,10753,1996,205,1994,3126,78,93,0,0,0,127,1901,3048
11041027,1554,123,250,564,400,145,23,345,5123,970,144,963,1547,42,46,19,25,38,83,892,1467
11041128,14497,738,2073,4936,5192,1423,109,203,48432,8765,782,8588,14132,34,45,3,7,6,745,8537,14092
11051229,1750,6,189,740,375,197,113,1027,6794,1592,433,1547,1685,239,427,9,22,18,185,1098,1428
11051330,5007,479,686,1806,1494,409,90,359,16189,3355,641,3152,4283,127,167,34,63,68,480,2922,4088
11051331,5230,45,414,1487,1861,826,369,1840,20962,4312,1473,4265,5177,850,1063,125,231,250,498,2972,4077
11051332,3037,22,169,769,969,605,300,1574,12942,2841,1165,2786,2973,798,1023,84,157,168,283,1606,2007
12103116,4718,263,932,1791,1309,329,75,141,14972,3032,545,2976,4633,28,32,17,21,34,500,2923,4571
12103117,5583,276,1196,2412,1340,261,50,368,17237,3450,614,3376,5474,62,79,9,18,18,543,3279,5394
12103218,6705,89,1444,2490,1934,585,115,356,22154,4351,935,4286,6625,243,240,31,51,62,661,3996,6320
12103219,4823,145,1127,1965,1149,319,78,300,15253,3024,591,2979,4766,100,96,3,5,6,488,2879,4660
12103220,2827,62,415,1095,1094,113,32,140,9450,1702,399,1696,2818,57,62,11,20,22,331,1614,2739
12214125,3319,47,341,835,913,569,363,1957,13866,2945,1712,2913,3281,1351,1577,140,252,280,221,1084,1650
12214126,4407,393,347,1735,1464,383,55,220,14613,2681,455,2649,4302,58,56,9,17,18,388,2577,4226
12214421,1501,74,215,681,425,92,8,46,4801,929,258,911,1483,74,85,2,3,4,182,824,1405
12214422,3938,279,709,1359,1177,371,29,115,12626,2452,296,2434,3916,16,16,7,10,14,273,2408,3886
12214423,3059,67,405,1025,1220,259,59,187,10668,2030,358,2014,3039,125,135,25,46,50,208,1832,2864
12214424,5478,150,798,2467,1614,331,69,384,18056,3485,723,3421,5393,120,126,9,21,18,594,3274,5255
12214527,6058,253,1392,2040,1529,614,148,642,19873,4492,695,4324,5825,153,223,37,77,74,505,4024,5598
12214528,33,1,1,6,11,7,2,38,150,35,21,34,32,17,20,2,4,4,2,10,11
12224229,2860,28,185,487,768,649,421,2511,13213,3041,1839,3016,2830,1477,1878,181,352,362,181,786,991
12224230,8032,53,476,1235,2116,1974,1230,7452,37876,8354,5818,8270,7947,4937,5849,559,992,1118,322,1429,1892
12231101,8197,109,819,1413,1983,1652,1120,8805,37703,8411,4560,8273,8029,3397,4422,519,1004,1038,644,2847,3594
12231102,7863,101,483,1201,1775,1649,1193,11788,38961,8915,4812,8853,7796,3779,5428,410,840,820,623,2585,3197
12301203,7460,385,1057,2417,2242,857,296,1632,26411,5206,1871,5171,7423,1051,1134,131,223,262,689,3815,6110
12301204,3051,67,402,741,725,588,329,1512,12420,2754,980,2734,3031,587,734,83,158,166,310,1841,2278
12301205,2517,72,231,643,632,444,238,2072,10711,2367,1098,2301,2452,710,945,159,300,318,229,1056,1424
12301206,2210,16,106,350,592,526,383,1874,10448,2285,1666,2267,2195,1460,1674,122,215,244,84,379,491
12302107,1285,6,78,279,344,297,173,874,5772,1240,732,1223,1268,603,697,67,122,134,62,405,531
12302108,6849,269,1280,1703,2209,1216,164,61,23899,4678,197,4488,6290,16,17,2,4,4,179,4467,6270
12302109,5103,7,1280,1109,1839,863,0,35,17600,3438,73,3362,4883,2,4,0,0,0,71,3358,4881
12302110,4275,1,628,1339,1247,998,52,74,15638,3123,190,3119,4270,47,54,6,12,12,137,3054,4211
12302211,1663,5,208,576,312,344,129,729,6620,1369,635,1328,1610,469,533,79,136,158,87,658,983
12302212,2636,0,610,597,830,514,49,282,9477,1896,238,1890,2629,126,158,8,17,16,104,1715,2487
12304313,3900,81,734,1697,874,330,113,581,13045,2607,849,2538,3816,335,381,59,98,118,455,2060,3363
12304314,5822,258,600,2296,1494,744,269,1260,20916,4008,1947,3987,5800,1189,1184,121,225,242,637,2578,4369
